Unnamed: 0,p,ratio,n,beta,pct,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
19,0.25,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,DM,5.079411563523649,-10.670098859858376,113.85100967915102,-0.6774876534585699
20,0.3,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,Reg,15.822645986912429,0.0731355635304034,0.0053488106529096,0.0046436721881732
21,0.3,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,VIM,18.682538546327827,2.9330281229458013,8.602653969990971,0.1862297966158599
22,0.3,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,SNIPE(1),1.7723984889086335,-13.977111934473392,195.3596580287985,-0.887463264491238
23,0.3,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,Lin's,4.781159538327203,-10.96835088505482,120.30472113768288,-0.6964248786280364
24,0.3,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,DM,4.7332278669644055,-11.01628255641762,121.35848136283111,-0.6994682539504615
25,0.4,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,Reg,20.961657982217385,5.21214755883536,27.166482175073405,0.3309402907595976
26,0.4,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,VIM,22.65460575315609,6.905095329774069,47.680341513267656,0.4384323794295619
27,0.4,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,SNIPE(1),16.354686528797018,0.6051761054149924,0.366238118565258,0.0384250741227191
28,0.4,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,Lin's,5.169817808920706,-10.57969261446132,111.92989581648736,-0.671747395954258
29,0.4,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,DM,5.012384276319586,-10.73712614706244,115.28587789793193,-0.6817434865227238
30,0.5,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,Reg,25.642339500706655,9.892829077324633,97.86806715315974,0.6281356570066806
31,0.5,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,VIM,29.43471264692912,13.685202223547092,187.2847598993783,0.8689287384596907
32,0.5,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,SNIPE(1),12.901829392510168,-2.8476810308718576,8.109287253587405,-0.1808107651806202
33,0.5,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,Lin's,5.132888485178281,-10.616621938203744,112.71266137874905,-0.6740921878080797
34,0.5,2,10000,1,1,10000-0,15.749510423382024,131,Bernoulli,DM,4.574159415780828,-11.175351007601195,124.88847014309307,-0.7095681521001476
0,0.1,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Reg,11.740289937286956,-4.009220486095069,16.073848906124383,-0.2545615945079095
1,0.1,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,VIM,11.651995635942152,-4.097514787439872,16.78962743328842,-0.2601677561580976
2,0.1,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,SNIPE(1),17.79810025918554,2.0485898358035133,4.1967203153574655,0.1300732391504778
3,0.1,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Lin's,4.953178581303622,-10.796331842078402,116.560781244276,-0.6855026951218726
4,0.1,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,DM,5.249286908637791,-10.500223514744237,110.25469385958776,-0.6667015819841232
5,0.15,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Reg,10.920843973901286,-4.828666449480739,23.31601968034093,-0.3065915269538796
6,0.15,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,VIM,9.024581944833526,-6.724928478548499,45.22466304159263,-0.4269928586836922
7,0.15,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,SNIPE(1),31.88818235582669,16.13867193244466,260.456731743077,1.0247094353158357
8,0.15,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Lin's,5.447132107896925,-10.3023783154851,106.13899895537762,-0.654139591551366
9,0.15,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,DM,6.257428045661472,-9.492082377720552,90.09962786543308,-0.6026906311721554
10,0.2,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Reg,10.18462404636606,-5.5648863770159664,30.96796038909789,-0.3533371023872735
11,0.2,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,VIM,9.774293073424689,-5.975217349957338,35.7032223792312,-0.3793906724291833
12,0.2,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,SNIPE(1),18.458681971620894,2.7091715482388725,7.3396104777870095,0.1720162389439601
13,0.2,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Lin's,5.203440887862325,-10.5460695355197,111.21958264801673,-0.6696125309306633
14,0.2,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,DM,5.50686172908266,-10.242648694299366,104.9118522748325,-0.6503471167645271
15,0.25,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Reg,7.324135359866329,-8.425375063515697,70.98694496091213,-0.5349610773302022
16,0.25,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,VIM,5.537552722915827,-10.2119577004662,104.2840800761109,-0.6483984216617509
17,0.25,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,SNIPE(1),22.377497846291146,6.627987422909117,43.93021727824144,0.4208376796950513
18,0.25,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Lin's,5.509377434688377,-10.240132988693649,104.86032362613192,-0.6501873844593259
19,0.25,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,DM,5.774735945385643,-9.974774477996382,99.496125886888,-0.6333387013216386
20,0.3,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Reg,8.052002854760515,-7.697507568621511,59.25162276898544,-0.4887458315652557
21,0.3,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,VIM,5.057570997067116,-10.69193942631491,114.3175686959872,-0.6788743991966538
22,0.3,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,SNIPE(1),22.8428620614004,7.093351638018374,50.31563746057795,0.4503855324599454
23,0.3,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Lin's,5.2481318542808655,-10.50137856910116,110.27895185157712,-0.6667749210483782
24,0.3,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,DM,5.525977497546392,-10.223532925835634,104.52062548564533,-0.6491333794514388
25,0.4,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Reg,11.03654268300765,-4.712967740374376,22.21206492180955,-0.29924534881906
26,0.4,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,VIM,1.7660503056213437,-13.983460117760682,195.5371568650036,-0.8878663362767498
27,0.4,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,SNIPE(1),50.27297737483423,34.5234669514522,1191.8697703480125,2.1920342933452712
28,0.4,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Lin's,5.5972053566686295,-10.152305066713396,103.06929816761448,-0.6446108351178389
29,0.4,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,DM,6.654019713861543,-9.095490709520485,82.72795124697342,-0.5775094250559778
30,0.5,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Reg,18.438128906460257,2.688618483078232,7.228669347549891,0.170711241860995
31,0.5,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,VIM,7.179028971934982,-8.570481451447044,73.45315230959784,-0.5441744677169865
32,0.5,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,SNIPE(1),64.6952430313795,48.94573260799748,2395.6847405335875,3.1077621648055613
33,0.5,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,Lin's,5.76410662882958,-9.985403794552449,99.7082889402624,-0.6340135995419848
34,0.5,2,10000,1,1,10000-0,15.749510423382024,132,Bernoulli,DM,6.8746761012178,-8.874834322164226,78.76268424586415,-0.5634990601986254
0,0.1,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Reg,13.022953164028126,-2.7265572593539,7.4341144885354495,-0.1731201279314689
1,0.1,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,VIM,12.415787973145733,-3.3337224502362925,11.11370537520947,-0.2116714971207602
2,0.1,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,SNIPE(1),19.354030575463508,3.6045201520814825,12.992565526761512,0.2288655364632885
3,0.1,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Lin's,4.991759211750785,-10.75775121163124,115.72921113135344,-0.6830530551387856
4,0.1,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,DM,5.592679562165696,-10.15683086121633,103.16121314335643,-0.6448981960821655
5,0.15,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Reg,13.564541888316372,-2.1849685350656536,4.774087499226948,-0.1387324733486196
6,0.15,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,VIM,10.697803547589755,-5.05170687579227,25.519742358926894,-0.3207532640692379
7,0.15,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,SNIPE(1),31.15728082905673,15.407770405674706,237.3993888739853,0.9783015466182386
8,0.15,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Lin's,4.896082956318331,-10.853427467063694,117.79688778281265,-0.6891279268560937
9,0.15,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,DM,5.438781886524078,-10.310728536857948,106.31112296077684,-0.6546697808174686
10,0.2,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Reg,13.745146583996734,-2.004363839385292,4.017474400635347,-0.1272651520906691
11,0.2,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,VIM,13.216829407959828,-2.532681015422199,6.41447312588002,-0.1608101424957395
12,0.2,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,SNIPE(1),18.340990222417627,2.5914797990356018,6.715767548809603,0.1645435146471754
13,0.2,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Lin's,4.964446469035821,-10.785063954346205,116.31760449933776,-0.6847872514395426
14,0.2,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,DM,5.0661416619666415,-10.683368761415384,114.13436809238608,-0.6783302130810778
15,0.25,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Reg,14.075126241974017,-1.6743841814080085,2.8035623869493667,-0.1063134114265663
16,0.25,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,VIM,12.373137715993526,-3.3763727073885,11.399892659197947,-0.2143795341330656
17,0.25,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,SNIPE(1),23.790893149541944,8.041382726159918,64.66383614858312,0.510579853594784
18,0.25,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Lin's,5.146276052607154,-10.60323437077487,112.42857912158158,-0.6732421571043317
19,0.25,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,DM,5.435041194308553,-10.314469229073472,106.38827547750353,-0.6549072924679876
20,0.3,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Reg,10.828760332377652,-4.920750091004374,24.213781458119552,-0.3124382891101766
21,0.3,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,VIM,11.864009017838722,-3.885501405543304,15.097121172478989,-0.2467061706105361
22,0.3,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,SNIPE(1),4.840601851437573,-10.908908571944451,119.00428623104312,-0.6926506461908096
23,0.3,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Lin's,5.067278864483391,-10.682231558898636,114.11007107792996,-0.6782580075022262
24,0.3,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,DM,4.784172880739318,-10.965337542642708,120.2386274240896,-0.69623354935296
25,0.4,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Reg,13.57462249571784,-2.174887927664185,4.730137497899415,-0.1380924148877228
26,0.4,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,VIM,15.315729635670548,-0.433780787711477,0.1881657717875894,-0.0275424934522077
27,0.4,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,SNIPE(1),5.513705378172575,-10.23580504520945,104.77170492353522,-0.649912585854934
28,0.4,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Lin's,5.090843307999539,-10.658667115382483,113.607184676536,-0.6767618058500678
29,0.4,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,DM,4.531794732327541,-11.217715691054485,125.83714532532996,-0.7122580568854031
30,0.5,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Reg,6.3752415829729125,-9.374268840409112,87.8769162922652,-0.5952101740567054
31,0.5,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,VIM,10.243388019525566,-5.506122403856459,30.31738392625003,-0.3496059404920907
32,0.5,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,SNIPE(1),-12.123386614707856,-27.87289703808988,776.8983892959596,-1.7697627601623251
33,0.5,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,Lin's,4.142605097279846,-11.60690532610218,134.72025124909914,-0.736969278033579
34,0.5,2,10000,1,1,10000-0,15.749510423382024,133,Bernoulli,DM,4.4096856741731,-11.339824749208926,128.5916253427713,-0.72001125396086
0,0.1,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Reg,14.103171016435091,-1.6463394069469324,2.710433442866377,-0.1045327354749227
1,0.1,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,VIM,14.29117844491931,-1.458331978462715,2.126732159406976,-0.0925953848252734
2,0.1,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,SNIPE(1),12.82977756533411,-2.919732858047915,8.524839962364647,-0.185385626572444
3,0.1,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Lin's,5.299979072147693,-10.449531351234333,109.19270546042922,-0.6634829318707429
4,0.1,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,DM,5.83558734130538,-9.913923082076646,98.28587087733212,-0.629475000528159
5,0.15,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Reg,15.595853373890062,-0.1536570494919633,0.0236104888585756,-0.0097563064096164
6,0.15,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,VIM,14.182737116313138,-1.5667733070688872,2.4547785957435773,-0.0994807625729638
7,0.15,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,SNIPE(1),24.42433289618312,8.674822472801091,75.25254493461485,0.5507995004036623
8,0.15,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Lin's,5.336816357117296,-10.412694066264727,108.4241977176247,-0.6611439839301826
9,0.15,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,DM,5.992733743283653,-9.756776680098373,95.19469118531144,-0.6194971410421288
10,0.2,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Reg,19.493256987883164,3.743746564501139,14.01563833921408,0.2377055834664613
11,0.2,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,VIM,20.28644427613423,4.536933852752204,20.58376878424896,0.2880682466177859
12,0.2,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,SNIPE(1),15.656211666794,-0.093298756588025,0.0087046579808715,-0.0059239147173433
13,0.2,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Lin's,5.1845212263995855,-10.56498919698244,111.61899673235564,-0.6708138166185442
14,0.2,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,DM,5.308538807430504,-10.440971615951522,109.01388828510534,-0.6629394397206566
15,0.25,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Reg,13.99467313205508,-1.754837291326945,3.0794539190316894,-0.1114217041770187
16,0.25,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,VIM,14.482150009090413,-1.2673604142916126,1.606202419713408,-0.0804698292341878
17,0.25,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,SNIPE(1),11.650468909436167,-4.099041513945856,16.802141333051537,-0.2602646941875945
18,0.25,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Lin's,4.87953877463681,-10.869971648745215,118.15628364452478,-0.6901783837424843
19,0.25,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,DM,5.321139855890568,-10.428370567491458,108.7509126929221,-0.6621393482815376
20,0.3,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Reg,13.274551564568936,-2.474958858813089,6.125421352817388,-0.1571451297393167
21,0.3,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,VIM,13.80274088569159,-1.946769537690436,3.789911632879434,-0.1236082573589223
22,0.3,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,SNIPE(1),11.719084338530136,-4.030426084851889,16.24433442545453,-0.2559080235832754
23,0.3,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Lin's,5.118501727413612,-10.631008695968411,113.01834589375602,-0.6750056611401338
24,0.3,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,DM,5.553911701547672,-10.195598721834354,103.95023329667032,-0.6473597240646778
25,0.4,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Reg,12.988971516974392,-2.760538906407632,7.620575053790245,-0.1752777598920969
26,0.4,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,VIM,12.371313988019724,-3.3781964353623017,11.412211155894562,-0.2144953299847953
27,0.4,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,SNIPE(1),15.536964090177593,-0.2125463332044326,0.0451759437586496,-0.0134954247777049
28,0.4,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Lin's,4.773969863859142,-10.975540559522884,120.4624905737319,-0.6968813800858461
29,0.4,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,DM,5.176204142019065,-10.57330628136296,111.79480571950944,-0.6713419018832247
30,0.5,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Reg,-4.407633830352372,-20.1571442537344,406.3104644658577,-1.27985846619135
31,0.5,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,VIM,3.295268483539112,-12.454241939842913,155.10814229614215,-0.7907701004694792
32,0.5,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,SNIPE(1),-38.42776380929464,-54.177274232676666,2935.177043282651,-3.439933863102439
33,0.5,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,Lin's,3.711278150961112,-12.038232272420911,144.91903624475637,-0.7643559671892227
34,0.5,2,10000,1,1,10000-0,15.749510423382024,134,Bernoulli,DM,3.709773153061392,-12.039737270320632,144.9552735383477,-0.7644515255817862
0,0.1,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Reg,15.98950025993306,0.2399898365510342,0.0575951216477921,0.0152379235988656
1,0.1,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,VIM,16.652655229736784,0.9031448063547582,0.8156705412455738,0.057344309891305
2,0.1,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,SNIPE(1),11.219075427598938,-4.530434995783088,20.524841251016102,-0.2876556079519219
3,0.1,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Lin's,4.96055157213467,-10.788958851247354,116.40163309390864,-0.6850345541681003
4,0.1,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,DM,5.182400286035236,-10.56711013734679,111.66381665481728,-0.6709484836848424
5,0.15,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Reg,23.96534032480416,8.215829901422131,67.49986096910199,0.52165620902252
6,0.15,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,VIM,21.79722257153725,6.047712148155229,36.574822226944335,0.3839936598395261
7,0.15,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,SNIPE(1),40.18560271040102,24.436092287018997,597.1226062597092,1.5515461516023192
8,0.15,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Lin's,5.181846179201778,-10.567664244180246,111.67552757772566,-0.6709836661647138
9,0.15,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,DM,5.526383874558878,-10.223126548823148,104.51231643325268,-0.6491075769343089
10,0.2,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Reg,23.043818832846643,7.294308409464618,53.206935172386245,0.4631450891727623
11,0.2,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,VIM,21.12634459703747,5.376834173655444,28.910345730989025,0.3413969087999645
12,0.2,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,SNIPE(1),34.091206069913405,18.341695646531377,336.4177991899881,1.164588304872064
13,0.2,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Lin's,5.273447250410587,-10.476063172971438,109.7478996040884,-0.6651675443459165
14,0.2,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,DM,5.416798599298843,-10.332711824083182,106.7649336395484,-0.6560655884733433
15,0.25,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Reg,21.200428263366888,5.450917839984863,29.71250529826524,0.3461007798624854
16,0.25,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,VIM,20.207802266616618,4.458291843234592,19.8763661594521,0.2830749479435073
17,0.25,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,SNIPE(1),25.32546549152924,9.575955068147216,91.69891546717432,0.6080160468944208
18,0.25,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Lin's,5.08448343371173,-10.665026989670295,113.74280069039584,-0.677165619944401
19,0.25,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,DM,5.280223102205465,-10.46928732117656,109.60597701334828,-0.6647373181602938
20,0.3,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Reg,20.6772627694367,4.927752346054676,24.28274318404737,0.3128828905525114
21,0.3,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,VIM,23.87525378854061,8.125743365158586,66.02770523641878,0.5159362511418102
22,0.3,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,SNIPE(1),5.353362931065259,-10.396147492316766,108.07988268200418,-0.6600933751491377
23,0.3,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Lin's,4.7427687253041775,-11.006741698077848,121.14836280820565,-0.6988624663365426
24,0.3,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,DM,4.714092515082527,-11.0354179082995,121.78044841081729,-0.7006832346938293
25,0.4,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Reg,20.598371847132476,4.848861423750448,23.511457106735214,0.3078737874005108
26,0.4,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,VIM,23.497088467676488,7.747578044294462,60.024965552433606,0.4919250082080176
27,0.4,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,SNIPE(1),5.421695692898988,-10.327814730483038,106.66375710718242,-0.6557546522303427
28,0.4,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Lin's,4.360996168727483,-11.388514254654542,129.6982569284697,-0.723102747228697
29,0.4,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,DM,4.692787889415608,-11.056722533966418,122.25111319312076,-0.7020359513875044
30,0.5,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Reg,20.30082367000661,4.55131324662459,20.714452268900462,0.2889812523865899
31,0.5,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,VIM,21.698445220773383,5.948934797391358,35.389825223613755,0.3777218870600228
32,0.5,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,SNIPE(1),11.665029204906851,-4.084481218475172,16.68298682407643,-0.2593402022459868
33,0.5,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,Lin's,4.668662182732856,-11.08084824064917,122.7851977322978,-0.7035677899040169
34,0.5,2,10000,1,1,10000-0,15.749510423382024,135,Bernoulli,DM,5.15367484639368,-10.595835576988346,112.27173157457196,-0.6727723778167457
0,0.1,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Reg,26.02890350012529,10.279393076743265,105.66592202619732,0.6526801659486684
1,0.1,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,VIM,24.576836976626957,8.827326553244928,77.92169407762299,0.5604826001536981
2,0.1,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,SNIPE(1),39.57612879129711,23.82661836791508,567.7077428502683,1.5128481919375492
3,0.1,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Lin's,5.113648067391808,-10.635862355990216,113.12156805556975,-0.6753138396098974
4,0.1,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,DM,4.822833504166264,-10.926676919215762,119.39226849692244,-0.6937788302926424
5,0.15,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Reg,28.74587751517287,12.996367091790846,168.90555758458405,0.8251918150100838
6,0.15,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,VIM,28.07195143423112,12.322441010849092,151.8425524658556,0.7824015273868424
7,0.15,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,SNIPE(1),33.76299097404397,18.013480550661946,324.4854815490762,1.1437486033800002
8,0.15,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Lin's,5.030223055828888,-10.719287367553138,114.90312166818428,-0.6806108303937548
9,0.15,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,DM,4.7646281750618655,-10.98488224832016,120.66763800945937,-0.6974745216214335
10,0.2,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Reg,31.39566083607887,15.646150412696846,244.80202273673368,0.993437255641183
11,0.2,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,VIM,31.66668359587461,15.917173172492584,253.3564018031176,1.0106455848215856
12,0.2,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,SNIPE(1),29.440343916581263,13.690833493199236,187.438921738506,0.8692862905042155
13,0.2,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Lin's,5.100250638914396,-10.64925978446763,113.40673395707954,-0.6761644964314277
14,0.2,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,DM,4.748595172785022,-11.000915250597004,121.02013635081774,-0.6984925216637105
15,0.25,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Reg,29.776214523484786,14.02670410010276,196.7484279118396,0.8906120712983209
16,0.25,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,VIM,31.30215899021709,15.55264856683507,241.8848774434769,0.9875004459659462
17,0.25,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,SNIPE(1),19.925016475731503,4.175506052349478,17.434850793207122,0.265119736430057
18,0.25,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Lin's,4.688411943714442,-11.061098479667583,122.34789957690452,-0.7023137978464438
19,0.25,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,DM,4.26491206769487,-11.484598355687154,131.89599939145208,-0.7292035147096954
20,0.3,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Reg,30.872573155027847,15.123062731645822,228.7070263852948,0.9602243069850496
21,0.3,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,VIM,30.87691279735078,15.127402373968756,228.8383025839555,0.9604998483959428
22,0.3,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,SNIPE(1),30.636071121184926,14.8865606978029,221.60968940937,0.9452078380609232
23,0.3,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Lin's,5.013532207180305,-10.73597821620172,115.26122825875788,-0.6816705997580015
24,0.3,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,DM,4.764060327174746,-10.98545009620728,120.68011381626054,-0.697510576576277
25,0.4,2,10000,1,1,10000-0,15.749510423382024,136,Bernoulli,Reg,28.3142169307327,12.564706507350676,157.87184961586044,0.7977839418231611
