Unnamed: 0,p,ratio,n,beta,rho,Graph,TTE,rep,Rand,Estimator,TTE_Estimate,Absolute_Bias,Bias_squared,Relative_Bias
12,0.35,2,8000,1,1,8000-0,4.98197865243568,7,Bernoulli,Reg,5.033969086940073,0.0519904345043933,0.0027030052799556,0.010435699976148
13,0.35,2,8000,1,1,8000-0,4.98197865243568,7,Bernoulli,VIM,5.03220534803637,0.0502266956006902,0.0025227209509643,0.0100816761982981
14,0.35,2,8000,1,1,8000-0,4.98197865243568,7,Bernoulli,SNIPE(1),5.015808281955015,0.0338296295193352,0.0011444438334154,0.006790400336781
15,0.35,2,8000,1,1,8000-0,4.98197865243568,7,Bernoulli,Lin's,5.036276142021682,0.0542974895860028,0.002948217375342,0.0108987800578906
16,0.35,2,9000,1,1,9000-0,5.071378466486561,7,Bernoulli,Reg,5.112845034875667,0.0414665683891062,0.0017194762939684,0.008176587226359
17,0.35,2,9000,1,1,9000-0,5.071378466486561,7,Bernoulli,VIM,5.1118504814507775,0.0404720149642168,0.0016379839952637,0.007980476162777
18,0.35,2,9000,1,1,9000-0,5.071378466486561,7,Bernoulli,SNIPE(1),5.078634062134593,0.007255595648032,5.26436682077412e-05,0.0014306949670547
19,0.35,2,9000,1,1,9000-0,5.071378466486561,7,Bernoulli,Lin's,5.115643077275056,0.0442646107884954,0.0019593557682569,0.0087283193476904
20,0.35,2,10000,1,1,10000-0,5.002469291063196,7,Bernoulli,Reg,5.122039193069209,0.1195699020060123,0.0142969614657274,0.023902176115228
21,0.35,2,10000,1,1,10000-0,5.002469291063196,7,Bernoulli,VIM,5.120878106568205,0.1184088155050089,0.0140206475892992,0.0236700734408392
22,0.35,2,10000,1,1,10000-0,5.002469291063196,7,Bernoulli,SNIPE(1),5.08482228201452,0.0823529909513238,0.0067820151186288,0.0164624680652104
23,0.35,2,10000,1,1,10000-0,5.002469291063196,7,Bernoulli,Lin's,5.123697065706059,0.1212277746428629,0.0146961733448607,0.0242335869726244
0,0.35,2,5000,1,1,5000-0,5.004068224950669,8,Bernoulli,Reg,5.173954864443906,0.169886639493237,0.028861470278305,0.033949704891346
1,0.35,2,5000,1,1,5000-0,5.004068224950669,8,Bernoulli,VIM,5.173047448693264,0.1689792237425953,0.02855397805665,0.0337683692840261
2,0.35,2,5000,1,1,5000-0,5.004068224950669,8,Bernoulli,SNIPE(1),5.109335907244475,0.1052676822938059,0.0110812849355096,0.0210364202807893
3,0.35,2,5000,1,1,5000-0,5.004068224950669,8,Bernoulli,Lin's,5.177364156533594,0.173295931582925,0.0300314799031938,0.0346310089696335
4,0.35,2,6000,1,1,6000-0,4.978827140863659,8,Bernoulli,Reg,5.10000748777045,0.1211803469067911,0.0146846764764502,0.0243391351975659
